,,Frequency_Substation_01,Frequency_Substation_02,Frequency_Substation_03,Frequency_Substation_04,Frequency_Substation_05,Frequency_Substation_06,Frequency_Substation_07,Frequency_Substation_08,Frequency_Substation_09,Frequency_Substation_10
493,Frequency_Substation_08,0.007570285214282085,0.0006574712734657565,0.010612715676767097,-0.06134394267462367,-0.09100905303452611,0.20509045659018238,0.022380080409695594,1.0000000192412384,0.05675641650851668,0.11766240977103494
493,Frequency_Substation_09,0.1560918834074384,0.14420025139032866,0.19129404559264088,0.12298001076321895,-0.08669976201121804,0.04359362330037664,-0.06733278573396015,0.05675641650851668,1.0000000165159166,0.175530535388075
493,Frequency_Substation_10,-0.08475117743626105,-0.08124707614839599,-0.10388251433230104,-0.047849483401364586,-0.0009108298307538692,0.05292396442986633,-0.036983135303594525,0.11766240977103494,0.175530535388075,1.0000000008086558
494,Frequency_Substation_01,1.0000000004351912,0.9903872643938375,0.9873992576927112,0.9477418859316661,0.6375005748228882,0.0034315171543432992,0.07619338725619752,0.026335125697736394,0.09755294689388301,-0.1833783426076108
494,Frequency_Substation_02,0.9903872643938375,1.000000000227006,0.9891451593920793,0.949587581428204,0.6165612447865698,-0.03288390416383073,0.051234452192717106,0.019317374360787874,0.08796989347669346,-0.17947481754750835
494,Frequency_Substation_03,0.9873992576927112,0.9891451593920793,1.000000000136339,0.9456271439574402,0.6092999804630307,-0.01902781830938329,0.07662536354125161,0.03162831642828559,0.13420634747258325,-0.21285925652676504
494,Frequency_Substation_04,0.9477418859316661,0.949587581428204,0.9456271439574402,0.9999999997004662,0.7158534289034262,-0.05714177923205335,0.05921208369221464,-0.036272599325966604,0.08001132219440754,-0.1763319400034873
494,Frequency_Substation_05,0.6375005748228882,0.6165612447865698,0.6092999804630307,0.7158534289034262,1.0000000025014462,-0.059781863403562584,-0.027313390040460118,-0.053511996113690424,-0.09945184290239506,-0.1847212652200628
494,Frequency_Substation_06,0.0034315171543432992,-0.03288390416383073,-0.01902781830938329,-0.05714177923205335,-0.059781863403562584,1.0000000110532978,0.09774858682277639,0.20897758478475373,0.04729460920822045,0.016037388019470772
494,Frequency_Substation_07,0.07619338725619752,0.051234452192717106,0.07662536354125161,0.05921208369221464,-0.027313390040460118,0.09774858682277639,0.999999975854562,0.019118512190039405,-0.10151728175335692,-0.01204472904984832
494,Frequency_Substation_08,0.026335125697736394,0.019317374360787874,0.03162831642828559,-0.036272599325966604,-0.053511996113690424,0.20897758478475373,0.019118512190039405,1.0000000455375428,0.05390353385376768,0.055144011205143464
494,Frequency_Substation_09,0.09755294689388301,0.08796989347669346,0.13420634747258325,0.08001132219440754,-0.09945184290239506,0.04729460920822045,-0.10151728175335692,0.05390353385376768,0.9999999750327366,0.1794488306460076
494,Frequency_Substation_10,-0.1833783426076108,-0.17947481754750835,-0.21285925652676504,-0.1763319400034873,-0.1847212652200628,0.016037388019470772,-0.01204472904984832,0.055144011205143464,0.1794488306460076,0.9999999998306989
495,Frequency_Substation_01,0.9999999992182318,0.9900717625102574,0.9871640895020839,0.952188685083856,0.6710874366908117,0.005646645161767448,0.025910216568134862,0.02726790339096437,0.09603666568647386,-0.09766342574626607
495,Frequency_Substation_02,0.9900717625102574,0.9999999999152778,0.9892779307518587,0.9546888735561936,0.6606444182965551,-0.026241019063221644,0.0018098822733969098,0.01982082392508226,0.08138737721736505,-0.09012302199531351
495,Frequency_Substation_03,0.9871640895020839,0.9892779307518587,0.999999999641143,0.9514400503125887,0.6538489785953017,-0.014344692813696151,0.025592861920351644,0.032309735945264005,0.12963681564227628,-0.12297512753586466
495,Frequency_Substation_04,0.952188685083856,0.9546888735561936,0.9514400503125887,1.0000000005186835,0.7429386610178423,-0.03752083089701892,0.02776113628890355,-0.03557661310318174,0.05965322550257863,-0.10008572992761237
495,Frequency_Substation_05,0.6710874366908117,0.6606444182965551,0.6538489785953017,0.7429386610178423,1.0000000004930094,0.004440835274550635,-0.024426507304479282,-0.05001724481644077,-0.14600199672641176,-0.09377881646755572
495,Frequency_Substation_06,0.005646645161767448,-0.026241019063221644,-0.014344692813696151,-0.03752083089701892,0.004440835274550635,1.000000023277022,0.07659649539944688,0.20893242373179202,0.04420806477356308,0.0586107317170241
495,Frequency_Substation_07,0.025910216568134862,0.0018098822733969098,0.025592861920351644,0.02776113628890355,-0.024426507304479282,0.07659649539944688,0.999999978177147,0.021670626244620825,-0.0792170691646517,0.03772542698597886
495,Frequency_Substation_08,0.02726790339096437,0.01982082392508226,0.032309735945264005,-0.03557661310318174,-0.05001724481644077,0.20893242373179202,0.021670626244620825,0.9999999968198134,0.05351689058903279,0.05285626042502988
495,Frequency_Substation_09,0.09603666568647386,0.08138737721736505,0.12963681564227628,0.05965322550257863,-0.14600199672641176,0.04420806477356308,-0.0792170691646517,0.05351689058903279,1.000000003680136,0.13766823687239818
495,Frequency_Substation_10,-0.09766342574626607,-0.09012302199531351,-0.12297512753586466,-0.10008572992761237,-0.09377881646755572,0.0586107317170241,0.03772542698597886,0.05285626042502988,0.13766823687239818,0.9999999839403926
496,Frequency_Substation_01,0.999999999861492,0.9899801297258781,0.9873518217793549,0.9585767338697546,0.7060411733793761,0.055826090413410086,0.01058024653654275,0.02491644678767037,0.11656996400617921,-0.10010895260758927
496,Frequency_Substation_02,0.9899801297258781,0.9999999997483625,0.9888937642642586,0.958742737383017,0.6863934233045311,0.01929355471546977,-0.012668013218755455,0.01741142759283837,0.10003200936826026,-0.09276920559733291
496,Frequency_Substation_03,0.9873518217793549,0.9888937642642586,0.9999999995117608,0.9565849763538838,0.6901138596779443,0.03515035012455893,0.012798916627963048,0.03140952307130146,0.1493354854741179,-0.12300421589821275
496,Frequency_Substation_04,0.9585767338697546,0.958742737383017,0.9565849763538838,1.0000000001041753,0.7575024434187037,0.004097958480822322,0.026915008168565686,-0.028889346033710874,0.07630060977043755,-0.09117960030406032
496,Frequency_Substation_05,0.7060411733793761,0.6863934233045311,0.6901138596779443,0.7575024434187037,0.9999999989082273,0.05853413623648371,0.011672726323281313,-0.014300299593593645,-0.10296202997759699,-0.04920410264785425
496,Frequency_Substation_06,0.055826090413410086,0.01929355471546977,0.03515035012455893,0.004097958480822322,0.05853413623648371,0.9999999996000516,0.09881926902765614,0.22372859165751136,0.048877892919048926,0.07580985971459865
496,Frequency_Substation_07,0.01058024653654275,-0.012668013218755455,0.012798916627963048,0.026915008168565686,0.011672726323281313,0.09881926902765614,1.000000007938543,0.01575971250037103,-0.07132725929871211,0.03125333417399469
496,Frequency_Substation_08,0.02491644678767037,0.01741142759283837,0.03140952307130146,-0.028889346033710874,-0.014300299593593645,0.22372859165751136,0.01575971250037103,0.9999999940360843,0.05968288758149532,0.05120337290838157
496,Frequency_Substation_09,0.11656996400617921,0.10003200936826026,0.1493354854741179,0.07630060977043755,-0.10296202997759699,0.048877892919048926,-0.07132725929871211,0.05968288758149532,1.0000000240809024,0.14463018587997784
496,Frequency_Substation_10,-0.10010895260758927,-0.09276920559733291,-0.12300421589821275,-0.09117960030406032,-0.04920410264785425,0.07580985971459865,0.03125333417399469,0.05120337290838157,0.14463018587997784,1.000000008323869
497,Frequency_Substation_01,0.9999999998197359,0.9887448884904186,0.9863034159246482,0.9624256023170795,0.73825788396249,0.0787886834236532,0.00845599692782914,0.0034661555152492394,0.14704248765541633,-0.0476422550918925
497,Frequency_Substation_02,0.9887448884904186,0.999999999924954,0.9889052033188724,0.9647931636279341,0.7276713423176489,0.043985352561114965,-0.016384088967759936,-0.004297990027020242,0.13443160985189595,-0.035430240016433495
497,Frequency_Substation_03,0.9863034159246482,0.9889052033188724,1.0000000004093346,0.9620865919900262,0.7296480159934237,0.059350766450692205,0.009109364352009392,0.010209429484746521,0.182768601567381,-0.06697014538035392
497,Frequency_Substation_04,0.9624256023170795,0.9647931636279341,0.9620865919900262,1.0000000002644747,0.7830481876117757,0.02467756544932484,0.020390330368903625,-0.04142898205352661,0.1076651091213559,-0.04526598625473556
497,Frequency_Substation_05,0.73825788396249,0.7276713423176489,0.7296480159934237,0.7830481876117757,1.0000000008355838,0.0733480556486126,0.000859322814535896,-0.01578284262120363,-0.059015466433543606,-0.015712814137354345
497,Frequency_Substation_06,0.0787886834236532,0.043985352561114965,0.059350766450692205,0.02467756544932484,0.0733480556486126,0.9999999909614145,0.09634608641881806,0.2280059424179368,0.053277768626659124,0.07443779254489963
497,Frequency_Substation_07,0.00845599692782914,-0.016384088967759936,0.009109364352009392,0.020390330368903625,0.000859322814535896,0.09634608641881806,0.9999999941763097,0.017288380192805018,-0.07483026996483987,0.02634202743911586
497,Frequency_Substation_08,0.0034661555152492394,-0.004297990027020242,0.010209429484746521,-0.04142898205352661,-0.01578284262120363,0.2280059424179368,0.017288380192805018,1.0000000342562898,0.06139198551277453,0.06326059605299311
497,Frequency_Substation_09,0.14704248765541633,0.13443160985189595,0.182768601567381,0.1076651091213559,-0.059015466433543606,0.053277768626659124,-0.07483026996483987,0.06139198551277453,0.9999999883136089,0.15067275807571778
497,Frequency_Substation_10,-0.0476422550918925,-0.035430240016433495,-0.06697014538035392,-0.04526598625473556,-0.015712814137354345,0.07443779254489963,0.02634202743911586,0.06326059605299311,0.15067275807571778,0.9999999852781042
498,Frequency_Substation_01,1.000000001114913,0.9882639886577452,0.9858508003947225,0.9720447200969299,0.7421781041814396,0.08064981865501301,-0.06288786334009154,-0.08145626656232445,0.07404593884636503,-0.05507843046649847
498,Frequency_Substation_02,0.9882639886577452,0.9999999998990615,0.9889653378700257,0.9719951537011672,0.7436573921956171,0.05413153353176006,-0.06508652902039355,-0.0827425259468476,0.06384229451003684,-0.04524488596300455
498,Frequency_Substation_03,0.9858508003947225,0.9889653378700257,1.0000000001393834,0.9713449871357669,0.7403449173354476,0.0647175519760293,-0.05249673964862655,-0.07264093108089031,0.11091776407038258,-0.07557368747113018
498,Frequency_Substation_04,0.9720447200969299,0.9719951537011672,0.9713449871357669,1.000000000264862,0.7941041000447036,0.04656097646983882,0.01887460167576784,-0.09339542904287967,0.057738788686651284,-0.05672723832411815
498,Frequency_Substation_05,0.7421781041814396,0.7436573921956171,0.7403449173354476,0.7941041000447036,1.0000000008804921,0.1112203428461933,0.03385855006495719,-0.07642670169627384,-0.11238197986681914,-0.03684439127788276
498,Frequency_Substation_06,0.08064981865501301,0.05413153353176006,0.0647175519760293,0.04656097646983882,0.1112203428461933,0.9999999271217983,0.0854154180875131,0.20069142406289617,0.024068971110068064,0.06917376445244552
498,Frequency_Substation_07,-0.06288786334009154,-0.06508652902039355,-0.05249673964862655,0.01887460167576784,0.03385855006495719,0.0854154180875131,0.9999999624130825,-0.08989470474273974,-0.18062535879208388,0.02623223076740485
498,Frequency_Substation_08,-0.08145626656232445,-0.0827425259468476,-0.07264093108089031,-0.09339542904287967,-0.07642670169627384,0.20069142406289617,-0.08989470474273974,1.0000000109553653,0.01599707167868118,0.07372818257402404
498,Frequency_Substation_09,0.07404593884636503,0.06384229451003684,0.11091776407038258,0.057738788686651284,-0.11238197986681914,0.024068971110068064,-0.18062535879208388,0.01599707167868118,1.0000000182434936,0.16203222111430501
498,Frequency_Substation_10,-0.05507843046649847,-0.04524488596300455,-0.07557368747113018,-0.05672723832411815,-0.03684439127788276,0.06917376445244552,0.02623223076740485,0.07372818257402404,0.16203222111430501,0.9999999635280282
499,Frequency_Substation_01,1.0000000001708802,0.9884139553821504,0.9860602237632654,0.9760440253327358,0.7623117189154247,0.05253221389974068,0.014884297825482956,-0.04530329151320317,0.02413306416825294,-0.05378051443409213
499,Frequency_Substation_02,0.9884139553821504,1.0000000000973852,0.9882047999870076,0.9777112355447632,0.7636431248697719,0.017810377712218748,0.017442256501067985,-0.05157533284117406,0.015091622886204538,-0.03717761962658575
499,Frequency_Substation_03,0.9860602237632654,0.9882047999870076,0.9999999997120307,0.978066465763899,0.7671938944936532,0.03157313085731126,0.03532988126808921,-0.03361301340594054,0.055218229615227196,-0.07299593539147978
499,Frequency_Substation_04,0.9760440253327358,0.9777112355447632,0.978066465763899,0.9999999999260467,0.8070336797539864,0.039910346543204515,0.07688635243931466,-0.04835613324990008,0.011004751809662814,-0.07231581978007794
499,Frequency_Substation_05,0.7623117189154247,0.7636431248697719,0.7671938944936532,0.8070336797539864,1.0000000011869679,0.1293115368562867,0.0807781474950077,-0.0068427404090193435,-0.1595227367266231,-0.08046654403937963
499,Frequency_Substation_06,0.05253221389974068,0.017810377712218748,0.03157313085731126,0.039910346543204515,0.1293115368562867,0.999999954224492,0.17146852847886246,0.20997241521024015,-0.009747108322351152,0.10161847569387955
499,Frequency_Substation_07,0.014884297825482956,0.017442256501067985,0.03532988126808921,0.07688635243931466,0.0807781474950077,0.17146852847886246,0.9999999751847332,-0.056432327174040696,-0.18073483873287632,-0.04044971068005242
499,Frequency_Substation_08,-0.04530329151320317,-0.05157533284117406,-0.03361301340594054,-0.04835613324990008,-0.0068427404090193435,0.20997241521024015,-0.056432327174040696,1.000000010669981,-0.01886147067896129,0.04868392242143232
499,Frequency_Substation_09,0.02413306416825294,0.015091622886204538,0.055218229615227196,0.011004751809662814,-0.1595227367266231,-0.009747108322351152,-0.18073483873287632,-0.01886147067896129,0.9999999530176235,0.19967430219385537
499,Frequency_Substation_10,-0.05378051443409213,-0.03717761962658575,-0.07299593539147978,-0.07231581978007794,-0.08046654403937963,0.10161847569387955,-0.04044971068005242,0.04868392242143232,0.19967430219385537,0.9999999933997884
500,Frequency_Substation_01,1.0000000003573006,0.9889734560626422,0.9865528651315577,0.9812562444717038,0.789246642166821,0.02710527672668559,0.07169509060263726,-0.09647978887903605,-0.052270085730672586,-0.05689957308459454
500,Frequency_Substation_02,0.9889734560626422,1.0000000002904113,0.988259374039098,0.9800795935281061,0.7850759240706106,0.001023488733506637,0.07172369955377048,-0.09846596867761366,-0.05577588071448915,-0.03692761094323771
500,Frequency_Substation_03,0.9865528651315577,0.988259374039098,0.9999999993401042,0.980743465630998,0.7897416557859522,0.015575773941517032,0.09043386527128325,-0.08144494438665216,-0.017464671630824376,-0.07229597121013823
